model,ins_id,param_id,length,correct,num_text,ori,format,total_score
Qwen2.5-72B-Instruct,4,0,6,0.8888888888888888,0.0,1.0,1.0,0.7277777777777777
Qwen2.5-72B-Instruct,4,1,6,1.0,0.0,0.9285714285714285,1.0,0.7285714285714285
Qwen2.5-72B-Instruct,4,2,6,1.0,0.0,0.8863636363636364,1.0,0.7159090909090909
Qwen2.5-72B-Instruct,4,3,6,1.0,0.0,1.0,1.0,0.75
Qwen2.5-72B-Instruct,4,4,6,1.0,0.0,0.90625,1.0,0.721875
Qwen2.5-72B-Instruct,0,0,13,0.46875,0.48,0.8666666666666667,1.0,0.7237500000000001
Qwen2.5-72B-Instruct,0,1,13,0.5625,0.64,1.0,1.0,0.8225
Qwen2.5-72B-Instruct,0,2,13,0.796875,0.48,0.9,1.0,0.7993750000000001
Qwen2.5-72B-Instruct,0,3,13,0.89453125,0.32,0.9333333333333332,1.0,0.7889062499999999
Qwen2.5-72B-Instruct,0,4,13,0.828125,0.32,0.9375,1.0,0.776875
Qwen2.5-72B-Instruct,1,0,13,0.46875,0.48,0.9090909090909091,1.0,0.7364772727272728
Qwen2.5-72B-Instruct,1,1,13,0.55859375,0.48,1.0,1.0,0.78171875
Qwen2.5-72B-Instruct,1,2,13,0.75,0.64,0.8636363636363636,1.0,0.8190909090909091
Qwen2.5-72B-Instruct,1,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
Qwen2.5-72B-Instruct,1,4,13,0.625,0.15999999999999998,0.8916666666666666,0.7,0.6074999999999999
Qwen2.5-72B-Instruct,2,0,13,0.5625,0.48,0.3888888888888889,0.3,0.4241666666666667
Qwen2.5-72B-Instruct,2,1,13,0.55859375,0.32,1.0,1.0,0.74171875
Qwen2.5-72B-Instruct,2,2,13,0.703125,0.32,0.9,1.0,0.740625
Qwen2.5-72B-Instruct,2,3,13,0.93359375,0.48,1.0,1.0,0.85671875
Qwen2.5-72B-Instruct,2,4,13,0.76953125,0.0,0.9427083333333334,1.0,0.68671875
Qwen2.5-72B-Instruct,3,0,13,0.65625,0.48,1.0,1.0,0.8012499999999999
Qwen2.5-72B-Instruct,3,1,13,0.703125,0.64,0.9333333333333332,1.0,0.8306250000000001
Qwen2.5-72B-Instruct,3,2,13,0.66015625,0.0,0.9411764705882352,1.0,0.6643841911764705
Qwen2.5-72B-Instruct,3,3,13,0.7421875,0.0,0.9807692307692308,1.0,0.6926682692307693
Qwen2.5-72B-Instruct,3,4,13,0.71875,0.48,0.923076923076923,0.7,0.7156730769230769
Qwen2.5-72B-Instruct,4,0,13,0.84765625,0.32,0.923076923076923,1.0,0.7764543269230769
Qwen2.5-72B-Instruct,4,1,13,0.96875,0.0,0.9523809523809522,1.0,0.7294642857142857
Qwen2.5-72B-Instruct,4,2,13,0.796875,0.15999999999999998,0.8525641025641025,1.0,0.7051442307692307
Qwen2.5-72B-Instruct,4,3,13,0.94140625,0.15999999999999998,0.9117647058823529,1.0,0.7518106617647058
Qwen2.5-72B-Instruct,4,4,13,0.84375,0.0,0.8954802259887006,0.7,0.6123940677966102
Qwen2.5-72B-Instruct,0,0,28,0.42857142857142855,0.4,0.6978861788617886,1.0,0.6450801393728224
Qwen2.5-72B-Instruct,0,1,28,0.25,0.2666666666666667,0.0,0.5,0.2416666666666667
Qwen2.5-72B-Instruct,0,2,28,0.3840702947845805,0.0,0.543918918918919,0.7,0.4149897346325918
Qwen2.5-72B-Instruct,0,3,28,0.560374149659864,0.0,0.9882352941176471,0.7,0.5835454181672669
Qwen2.5-72B-Instruct,0,4,28,0.5617913832199547,0.5333333333333334,0.9666666666666667,0.7,0.7106916099773242
Qwen2.5-72B-Instruct,1,0,28,0.5,0.2666666666666667,0.0,0.5,0.2916666666666667
Qwen2.5-72B-Instruct,1,1,28,0.35714285714285715,0.0,0.9661016949152542,0.8,0.5612590799031476
Qwen2.5-72B-Instruct,1,2,28,0.16298185941043086,0.6666666666666667,0.9375,0.7,0.6555130385487529
Qwen2.5-72B-Instruct,1,3,28,0.4328231292517007,0.0,1.0,0.7,0.5615646258503402
Qwen2.5-72B-Instruct,1,4,28,0.445578231292517,0.6666666666666667,0.9358974358974358,0.7,0.7115515436944009
Qwen2.5-72B-Instruct,2,0,28,0.5680272108843537,0.5333333333333334,0.35000000000000003,0.3,0.42693877551020404
Qwen2.5-72B-Instruct,2,1,28,0.25,0.4,1.1264097744360901,1.0,0.7379229323308271
Qwen2.5-72B-Instruct,2,2,28,0.33333333333333337,0.0,0.9239130434782609,0.7,0.518840579710145
Qwen2.5-72B-Instruct,2,3,28,0.604875283446712,0.2666666666666667,0.95679012345679,0.7,0.6496787603930461
Qwen2.5-72B-Instruct,2,4,28,0.32142857142857145,0.2666666666666667,0.0,0.5,0.255952380952381
Qwen2.5-72B-Instruct,3,0,28,0.4642857142857143,0.4,0.9246432579765913,1.0,0.7202501202501203
Qwen2.5-72B-Instruct,3,1,28,0.14795918367346939,0.6666666666666667,0.9,0.7,0.6412585034013606
Qwen2.5-72B-Instruct,3,2,28,0.2400793650793651,0.0,0.956953642384106,0.7,0.5101019657311048
Qwen2.5-72B-Instruct,3,3,28,0.5090702947845805,0.4,1.0,0.7,0.6768140589569162
Qwen2.5-72B-Instruct,3,4,28,0.49603174603174605,0.0,0.1065989847715736,1.0,0.3811860446378213
Qwen2.5-72B-Instruct,4,0,28,0.5459183673469388,0.5333333333333334,0.8928571428571429,0.7,0.685374149659864
Qwen2.5-72B-Instruct,4,1,28,0.4642857142857143,0.1333333333333333,0.046181172291296625,0.7,0.31504482787786514
Qwen2.5-72B-Instruct,4,2,28,0.19869614512471656,0.5333333333333334,0.9,0.7,0.6180725623582767
Qwen2.5-72B-Instruct,4,3,28,0.5056689342403629,0.1333333333333333,1.0,0.7,0.6094671201814059
Qwen2.5-72B-Instruct,4,4,28,0.4722222222222222,1.0,0.9666666666666667,0.7,0.8094444444444445
Qwen2.5-72B-Instruct,0,0,60,0.3125,0.22857142857142856,0.0,0.5,0.2446428571428571
Qwen2.5-72B-Instruct,0,1,60,0.25,0.0,0.902834008097166,0.7,0.4958502024291498
Qwen2.5-72B-Instruct,0,2,60,0.3447265625,0.45714285714285713,0.9146341463414634,0.7,0.6326212706881533
Qwen2.5-72B-Instruct,0,3,60,0.1171875,0.22857142857142856,0.0,0.5,0.2055803571428571
Qwen2.5-72B-Instruct,0,4,60,0.296875,0.22857142857142856,0.0,0.5,0.24151785714285712
Qwen2.5-72B-Instruct,1,0,60,0.25,0.22857142857142856,0.0,0.5,0.23214285714285712
Qwen2.5-72B-Instruct,1,1,60,0.09375,0.22857142857142856,0.0,0.4,0.17589285714285713
Qwen2.5-72B-Instruct,1,2,60,0.24620225694444445,0.0,0.8351648351648352,0.7,0.4747899019383395
Qwen2.5-72B-Instruct,1,3,60,0.2533637152777778,0.5714285714285714,0.8863636363636364,0.7,0.6344389768217893
Qwen2.5-72B-Instruct,1,4,60,0.3177083333333333,0.22857142857142856,0.0,0.5,0.24568452380952382
Qwen2.5-72B-Instruct,2,0,60,0.078125,0.22857142857142856,0.0,0.4,0.17276785714285714
Qwen2.5-72B-Instruct,2,1,60,0.140625,0.22857142857142856,0.0,0.4,0.18526785714285715
Qwen2.5-72B-Instruct,2,2,60,0.2421875,0.22857142857142856,0.0,0.5,0.23058035714285713
Qwen2.5-72B-Instruct,2,3,60,0.2680121527777778,0.45714285714285713,0.9175824175824175,0.7,0.6181628701159951
Qwen2.5-72B-Instruct,2,4,60,0.421875,0.22857142857142856,0.0,0.5,0.26651785714285714
Qwen2.5-72B-Instruct,3,0,60,0.15625,0.22857142857142856,0.0,0.4,0.18839285714285714
Qwen2.5-72B-Instruct,3,1,60,0.21885850694444445,0.0,0.6713483146067416,1.0,0.4951761957709113
Qwen2.5-72B-Instruct,3,2,60,0.171875,0.22857142857142856,0.0,0.5,0.21651785714285712
Qwen2.5-72B-Instruct,3,3,60,0.10980902777777778,0.0,0.9623655913978495,0.7,0.48567148297491036
Qwen2.5-72B-Instruct,3,4,60,0.2817925347222222,0.34285714285714286,0.8666666666666667,0.7,0.5770727926587302
Qwen2.5-72B-Instruct,4,0,60,0.140625,0.22857142857142856,0.0,0.4,0.18526785714285715
Qwen2.5-72B-Instruct,4,1,60,0.21875,0.0,0.7695852534562212,0.7,0.44962557603686637
Qwen2.5-72B-Instruct,4,2,60,0.09375,0.22857142857142856,0.0,0.5,0.20089285714285712
Qwen2.5-72B-Instruct,4,3,60,0.125,0.22857142857142856,0.0,0.5,0.20714285714285713
Qwen2.5-72B-Instruct,4,4,60,0.3125,0.22857142857142856,0.0,0.5,0.2446428571428571
Qwen2.5-72B-Instruct,0,0,120,0.17410714285714285,0.22857142857142856,0.0,0.5,0.21696428571428572
Qwen2.5-72B-Instruct,0,1,120,0.026785714285714284,0.22857142857142856,0.0,0.4,0.1625
Qwen2.5-72B-Instruct,0,2,120,0.13727678571428573,0.22857142857142856,0.0,0.5,0.2095982142857143
Qwen2.5-72B-Instruct,0,3,120,0.09376992984693877,0.5714285714285714,0.9841269841269842,0.7,0.6318492240646258
Qwen2.5-72B-Instruct,0,4,120,0.3392857142857143,0.22857142857142856,0.0,0.5,0.25
Qwen2.5-72B-Instruct,1,0,120,0.060267857142857144,0.22857142857142856,0.0,0.5,0.19419642857142855
Qwen2.5-72B-Instruct,1,1,120,0.04017857142857143,0.22857142857142856,0.0,0.4,0.16517857142857145
Qwen2.5-72B-Instruct,1,2,120,0.033482142857142856,0.22857142857142856,0.0,0.5,0.1888392857142857
Qwen2.5-72B-Instruct,1,3,120,0.0033482142857142855,0.22857142857142856,0.0,0.5,0.1828125
Qwen2.5-72B-Instruct,1,4,120,0.3325892857142857,0.22857142857142856,0.0,0.5,0.2486607142857143
Qwen2.5-72B-Instruct,2,0,120,0.18080357142857142,0.22857142857142856,0.0,0.5,0.21830357142857143
Qwen2.5-72B-Instruct,2,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857145
Qwen2.5-72B-Instruct,2,2,120,0.033482142857142856,0.22857142857142856,0.0,0.5,0.1888392857142857
Qwen2.5-72B-Instruct,2,3,120,0.006696428571428571,0.22857142857142856,0.0,0.5,0.18348214285714284
Qwen2.5-72B-Instruct,2,4,120,0.34598214285714285,0.22857142857142856,0.0,0.5,0.2513392857142857
Qwen2.5-72B-Instruct,3,0,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
Qwen2.5-72B-Instruct,3,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857145
Qwen2.5-72B-Instruct,3,2,120,0.0234375,0.22857142857142856,0.0,0.5,0.18683035714285715
Qwen2.5-72B-Instruct,3,3,120,0.13058035714285715,0.22857142857142856,0.0,0.5,0.20825892857142855
Qwen2.5-72B-Instruct,3,4,120,0.359375,0.22857142857142856,0.0,0.5,0.25401785714285713
Qwen2.5-72B-Instruct,4,0,120,0.16071428571428573,0.22857142857142856,0.0,0.4,0.18928571428571428
Qwen2.5-72B-Instruct,4,1,120,0.033482142857142856,0.22857142857142856,0.0,0.4,0.16383928571428572
Qwen2.5-72B-Instruct,4,2,120,0.04352678571428571,0.22857142857142856,0.0,0.5,0.19084821428571427
Qwen2.5-72B-Instruct,4,3,120,0.12053571428571429,0.22857142857142856,0.0,0.5,0.20625
Qwen2.5-72B-Instruct,4,4,120,0.27455357142857145,0.22857142857142856,0.0,0.5,0.23705357142857145
Qwen2.5-7B-Instruct,0,0,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-7B-Instruct,0,1,3,0.375,0.5333333333333334,0.6666666666666666,1.0,0.6583333333333334
Qwen2.5-7B-Instruct,0,2,3,0.8125,0.5333333333333334,1.0,0.8,0.7958333333333334
Qwen2.5-7B-Instruct,0,3,3,0.75,0.5333333333333334,0.6999999999999998,1.0,0.7433333333333334
Qwen2.5-7B-Instruct,0,4,3,0.6875,1.0,0.5,0.6,0.6875
Qwen2.5-7B-Instruct,1,0,3,0.0,1.0,0.375,1.0,0.6125
Qwen2.5-7B-Instruct,1,1,3,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
Qwen2.5-7B-Instruct,1,2,3,0.75,1.0,1.0,0.7,0.875
Qwen2.5-7B-Instruct,1,3,3,0.75,0.2666666666666667,1.0,0.8,0.7166666666666667
Qwen2.5-7B-Instruct,1,4,3,0.75,0.5333333333333334,1.0,0.6,0.7333333333333334
Qwen2.5-7B-Instruct,2,0,3,0.0,1.0,0.1388888888888889,1.0,0.5416666666666666
Qwen2.5-7B-Instruct,2,1,3,0.375,1.0,0.4166666666666667,1.0,0.7
Qwen2.5-7B-Instruct,2,2,3,0.75,0.5333333333333334,1.0,0.8,0.7833333333333334
Qwen2.5-7B-Instruct,2,3,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-7B-Instruct,2,4,3,0.75,0.5333333333333334,1.0,0.8,0.7833333333333334
Qwen2.5-7B-Instruct,3,0,3,0.0,1.0,0.0,1.0,0.5
Qwen2.5-7B-Instruct,3,1,3,0.375,0.5333333333333334,0.5,1.0,0.6083333333333334
Qwen2.5-7B-Instruct,3,2,3,0.5625,0.2666666666666667,0.5833333333333334,1.0,0.6041666666666667
Qwen2.5-7B-Instruct,3,3,3,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
Qwen2.5-7B-Instruct,3,4,3,0.75,0.2666666666666667,0.875,1.0,0.7291666666666667
Qwen2.5-7B-Instruct,4,0,3,0.0,1.0,0.17857142857142858,1.0,0.5535714285714286
Qwen2.5-7B-Instruct,4,1,3,0.75,0.0,0.8888888888888888,1.0,0.6666666666666666
Qwen2.5-7B-Instruct,4,2,3,0.8125,0.5333333333333334,1.0,0.8,0.7958333333333334
Qwen2.5-7B-Instruct,4,3,3,0.75,0.5333333333333334,1.0,0.7,0.7583333333333334
Qwen2.5-7B-Instruct,4,4,3,0.6875,0.0,0.9,1.0,0.6575
Qwen2.5-7B-Instruct,0,0,6,0.2777777777777778,1.0,1.0,1.0,0.8555555555555555
Qwen2.5-7B-Instruct,0,1,6,0.0,1.0,0.8055555555555555,1.0,0.7416666666666666
Qwen2.5-7B-Instruct,0,2,6,0.25,0.5333333333333334,0.5,0.6,0.4833333333333334
Qwen2.5-7B-Instruct,0,3,6,0.25,0.5333333333333334,0.625,1.0,0.6208333333333333
Qwen2.5-7B-Instruct,0,4,6,0.25,1.0,1.0,1.0,0.85
Qwen2.5-7B-Instruct,1,0,6,0.0,1.0,0.3333333333333333,1.0,0.6
Qwen2.5-7B-Instruct,1,1,6,0.25,1.0,0.25,1.0,0.625
Qwen2.5-7B-Instruct,1,2,6,0.5,1.0,0.5,0.7,0.675
Qwen2.5-7B-Instruct,1,3,6,0.125,1.0,0.375,1.0,0.6375
Qwen2.5-7B-Instruct,1,4,6,0.3333333333333333,1.0,0.5,0.3,0.5416666666666666
Qwen2.5-7B-Instruct,2,0,6,0.25,0.5333333333333334,0.0,0.5,0.30833333333333335
Qwen2.5-7B-Instruct,2,1,6,0.25,0.5333333333333334,0.6666666666666666,1.0,0.6333333333333334
Qwen2.5-7B-Instruct,2,2,6,0.25,1.0,0.5,0.6,0.6
Qwen2.5-7B-Instruct,2,3,6,0.125,0.5333333333333334,0.0,0.5,0.2833333333333333
Qwen2.5-7B-Instruct,2,4,6,0.6666666666666666,1.0,0.9,0.7,0.8283333333333334
Qwen2.5-7B-Instruct,3,0,6,0.25,0.5333333333333334,0.0,0.5,0.30833333333333335
Qwen2.5-7B-Instruct,3,1,6,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-7B-Instruct,3,2,6,0.25,0.2666666666666667,0.5714285714285714,1.0,0.5380952380952382
Qwen2.5-7B-Instruct,3,3,6,0.125,0.5333333333333334,0.5625,1.0,0.5770833333333334
Qwen2.5-7B-Instruct,3,4,6,0.6666666666666666,1.0,0.3333333333333333,0.6,0.6333333333333333
Qwen2.5-7B-Instruct,4,0,6,0.0,0.5333333333333334,0.1875,1.0,0.4395833333333334
Qwen2.5-7B-Instruct,4,1,6,0.75,1.0,0.7954545454545454,1.0,0.8886363636363637
Qwen2.5-7B-Instruct,4,2,6,0.5,0.0,0.3636363636363636,0.8,0.40909090909090906
Qwen2.5-7B-Instruct,4,3,6,0.25,0.2666666666666667,0.44642857142857145,1.0,0.5005952380952381
Qwen2.5-7B-Instruct,4,4,6,0.4166666666666667,0.2666666666666667,0.9259259259259259,1.0,0.6777777777777778
Qwen2.5-7B-Instruct,0,0,13,0.28125,0.48,1.0,1.0,0.7262500000000001
Qwen2.5-7B-Instruct,0,1,13,0.28125,0.48,0.3526570048309179,1.0,0.5320471014492754
Qwen2.5-7B-Instruct,0,2,13,0.1875,0.48,0.9249999999999999,1.0,0.6849999999999999
Qwen2.5-7B-Instruct,0,3,13,0.5078125,0.48,0.9375,1.0,0.7528125
Qwen2.5-7B-Instruct,0,4,13,0.16015625,0.48,1.0,1.0,0.70203125
Qwen2.5-7B-Instruct,1,0,13,0.0,0.48,0.05555555555555555,1.0,0.38666666666666666
Qwen2.5-7B-Instruct,1,1,13,0.1875,0.32,0.0,0.5,0.2425
Qwen2.5-7B-Instruct,1,2,13,0.140625,1.0,0.9666666666666667,1.0,0.818125
Qwen2.5-7B-Instruct,1,3,13,0.609375,0.32,0.0,0.5,0.32687499999999997
Qwen2.5-7B-Instruct,1,4,13,0.28515625,0.48,0.3181818181818182,0.6,0.42248579545454545
Qwen2.5-7B-Instruct,2,0,13,0.5625,0.32,0.0,0.5,0.3175
Qwen2.5-7B-Instruct,2,1,13,0.28125,0.64,0.6296296296296297,0.7,0.5801388888888889
Qwen2.5-7B-Instruct,2,2,13,0.28125,0.48,0.5,1.0,0.57625
Qwen2.5-7B-Instruct,2,3,13,0.515625,0.32,0.0,0.5,0.308125
Qwen2.5-7B-Instruct,2,4,13,0.59375,0.32,0.0,0.6,0.34875
Qwen2.5-7B-Instruct,3,0,13,0.375,0.32,0.0,0.5,0.27999999999999997
Qwen2.5-7B-Instruct,3,1,13,0.0,0.64,1.0,0.7,0.635
Qwen2.5-7B-Instruct,3,2,13,0.09375,0.48,1.0,1.0,0.68875
Qwen2.5-7B-Instruct,3,3,13,0.609375,0.32,0.0,0.5,0.32687499999999997
Qwen2.5-7B-Instruct,3,4,13,0.25390625,0.64,0.4761904761904762,0.6,0.5036383928571428
Qwen2.5-7B-Instruct,4,0,13,0.28125,0.64,0.7727272727272728,1.0,0.6980681818181818
Qwen2.5-7B-Instruct,4,1,13,0.0,0.64,1.75,1.0,0.9349999999999999
Qwen2.5-7B-Instruct,4,2,13,0.28125,0.32,0.0,0.5,0.26125
Qwen2.5-7B-Instruct,4,3,13,0.328125,0.32,0.0,0.5,0.270625
Qwen2.5-7B-Instruct,4,4,13,0.5625,0.32,0.0,0.5,0.3175
Qwen2.5-7B-Instruct,0,0,28,0.03571428571428571,0.2666666666666667,0.0,0.5,0.19880952380952382
Qwen2.5-7B-Instruct,0,1,28,0.14285714285714285,0.2666666666666667,0.0,0.5,0.22023809523809526
Qwen2.5-7B-Instruct,0,2,28,0.10714285714285714,0.4,0.5,0.6,0.42142857142857143
Qwen2.5-7B-Instruct,0,3,28,0.17857142857142858,0.2666666666666667,0.0,0.5,0.22738095238095238
Qwen2.5-7B-Instruct,0,4,28,0.2261904761904762,0.2666666666666667,0.0,0.5,0.2369047619047619
Qwen2.5-7B-Instruct,1,0,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
Qwen2.5-7B-Instruct,1,1,28,0.03571428571428571,0.2666666666666667,0.0,0.5,0.19880952380952382
Qwen2.5-7B-Instruct,1,2,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-7B-Instruct,1,3,28,0.16071428571428573,0.2666666666666667,0.0,0.5,0.22380952380952382
Qwen2.5-7B-Instruct,1,4,28,0.0,0.4,0.05555555555555555,0.7,0.2916666666666667
Qwen2.5-7B-Instruct,2,0,28,0.0,0.4,0.025510204081632654,0.7,0.2826530612244898
Qwen2.5-7B-Instruct,2,1,28,0.03571428571428571,0.2666666666666667,0.0,0.5,0.19880952380952382
Qwen2.5-7B-Instruct,2,2,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
Qwen2.5-7B-Instruct,2,3,28,0.10714285714285714,0.2666666666666667,0.0,0.5,0.2130952380952381
Qwen2.5-7B-Instruct,2,4,28,0.4523809523809524,0.2666666666666667,0.0,0.5,0.28214285714285714
Qwen2.5-7B-Instruct,3,0,28,0.14285714285714285,0.2666666666666667,0.0,0.5,0.22023809523809526
Qwen2.5-7B-Instruct,3,1,28,0.25,0.2666666666666667,0.0,0.5,0.2416666666666667
Qwen2.5-7B-Instruct,3,2,28,0.17857142857142858,0.4,0.49324324324324326,0.6,0.43368725868725877
Qwen2.5-7B-Instruct,3,3,28,0.25,0.2666666666666667,0.0,0.5,0.2416666666666667
Qwen2.5-7B-Instruct,3,4,28,0.36904761904761907,0.4,0.5,0.6,0.4738095238095238
Qwen2.5-7B-Instruct,4,0,28,0.07142857142857142,0.2666666666666667,0.0,0.5,0.20595238095238094
Qwen2.5-7B-Instruct,4,1,28,0.10714285714285714,0.2666666666666667,0.0,0.4,0.1880952380952381
Qwen2.5-7B-Instruct,4,2,28,0.10714285714285714,0.5333333333333334,0.7542372881355931,1.0,0.6310330912025827
Qwen2.5-7B-Instruct,4,3,28,0.125,0.2666666666666667,0.0,0.5,0.2166666666666667
Qwen2.5-7B-Instruct,4,4,28,0.34523809523809523,0.4,0.491869918699187,0.6,0.46660859465737514
Qwen2.5-7B-Instruct,0,0,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-7B-Instruct,0,1,60,0.03125,1.0,1.0,0.7,0.73125
Qwen2.5-7B-Instruct,0,2,60,0.109375,0.34285714285714286,1.0,1.0,0.6575892857142858
Qwen2.5-7B-Instruct,0,3,60,0.09375,0.22857142857142856,0.0,0.5,0.20089285714285712
Qwen2.5-7B-Instruct,0,4,60,0.3645833333333333,0.22857142857142856,0.0,0.5,0.2550595238095238
Qwen2.5-7B-Instruct,1,0,60,0.015625,0.22857142857142856,0.0,0.5,0.18526785714285715
Qwen2.5-7B-Instruct,1,1,60,0.03125,0.22857142857142856,0.0,0.4,0.16339285714285715
Qwen2.5-7B-Instruct,1,2,60,0.078125,0.22857142857142856,0.0,0.5,0.19776785714285713
Qwen2.5-7B-Instruct,1,3,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-7B-Instruct,1,4,60,0.2708333333333333,0.22857142857142856,0.0,0.5,0.2363095238095238
Qwen2.5-7B-Instruct,2,0,60,0.109375,0.22857142857142856,0.0,0.5,0.2040178571428571
Qwen2.5-7B-Instruct,2,1,60,0.09375,0.22857142857142856,0.0,0.5,0.20089285714285712
Qwen2.5-7B-Instruct,2,2,60,0.109375,0.22857142857142856,0.0,0.5,0.2040178571428571
Qwen2.5-7B-Instruct,2,3,60,0.0390625,0.22857142857142856,0.0,0.5,0.18995535714285713
Qwen2.5-7B-Instruct,2,4,60,0.21875,0.22857142857142856,0.0,0.5,0.22589285714285712
Qwen2.5-7B-Instruct,3,0,60,0.03125,0.22857142857142856,0.0,0.5,0.18839285714285714
Qwen2.5-7B-Instruct,3,1,60,0.03125,0.22857142857142856,0.0,0.5,0.18839285714285714
Qwen2.5-7B-Instruct,3,2,60,0.0546875,0.22857142857142856,0.0,0.5,0.19308035714285715
Qwen2.5-7B-Instruct,3,3,60,0.0703125,0.22857142857142856,0.0,0.5,0.19620535714285714
Qwen2.5-7B-Instruct,3,4,60,0.3489583333333333,0.34285714285714286,0.9603174603174601,1.0,0.6936011904761904
Qwen2.5-7B-Instruct,4,0,60,0.015625,0.22857142857142856,0.0,0.5,0.18526785714285715
Qwen2.5-7B-Instruct,4,1,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-7B-Instruct,4,2,60,0.0546875,0.22857142857142856,0.0,0.5,0.19308035714285715
Qwen2.5-7B-Instruct,4,3,60,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B-Instruct,4,4,60,0.2552083333333333,0.34285714285714286,1.0,0.7,0.6117559523809524
Qwen2.5-7B-Instruct,0,0,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B-Instruct,0,1,120,0.006696428571428571,0.22857142857142856,0.0,0.5,0.18348214285714284
Qwen2.5-7B-Instruct,0,2,120,0.0234375,0.22857142857142856,0.0,0.6,0.2118303571428571
Qwen2.5-7B-Instruct,0,3,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B-Instruct,0,4,120,0.2857142857142857,0.22857142857142856,0.0,0.5,0.23928571428571427
Qwen2.5-7B-Instruct,1,0,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B-Instruct,1,1,120,0.013392857142857142,0.22857142857142856,0.0,0.5,0.18482142857142855
Qwen2.5-7B-Instruct,1,2,120,0.0234375,0.22857142857142856,0.0,0.5,0.18683035714285715
Qwen2.5-7B-Instruct,1,3,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
Qwen2.5-7B-Instruct,1,4,120,0.16517857142857142,0.22857142857142856,0.0,0.6,0.24017857142857144
Qwen2.5-7B-Instruct,2,0,120,0.020089285714285716,0.22857142857142856,0.0,0.5,0.1861607142857143
Qwen2.5-7B-Instruct,2,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-7B-Instruct,2,2,120,0.026785714285714284,0.22857142857142856,0.0,0.5,0.1875
Qwen2.5-7B-Instruct,2,3,120,0.030133928571428572,0.0,0.44687499999999997,0.3,0.2150892857142857
Qwen2.5-7B-Instruct,2,4,120,0.21875,0.22857142857142856,0.0,0.6,0.25089285714285714
Qwen2.5-7B-Instruct,3,0,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-7B-Instruct,3,1,120,0.04017857142857143,0.22857142857142856,0.0,0.5,0.19017857142857145
Qwen2.5-7B-Instruct,3,2,120,0.1171875,0.6857142857142857,0.8541666666666666,0.5,0.5761160714285715
Qwen2.5-7B-Instruct,3,3,120,0.006696428571428571,0.22857142857142856,0.0,0.5,0.18348214285714284
Qwen2.5-7B-Instruct,3,4,120,0.3013392857142857,0.22857142857142856,0.0,0.5,0.24241071428571428
Qwen2.5-7B-Instruct,4,0,120,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-7B-Instruct,4,1,120,0.013392857142857142,0.22857142857142856,0.0,0.5,0.18482142857142855
Qwen2.5-7B-Instruct,4,2,120,0.033482142857142856,0.22857142857142856,0.0,0.5,0.1888392857142857
Qwen2.5-7B-Instruct,4,3,120,0.0234375,1.0,0.5263157894736842,0.7,0.5875822368421053
Qwen2.5-7B-Instruct,4,4,120,0.33035714285714285,0.22857142857142856,0.0,0.5,0.24821428571428572
Qwen2.5-14B-Instruct,0,0,3,0.4375,1.0,0.5,1.0,0.7375
Qwen2.5-14B-Instruct,0,1,3,0.75,0.5333333333333334,0.0,0.6,0.4333333333333334
Qwen2.5-14B-Instruct,0,2,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-14B-Instruct,0,3,3,0.8125,0.5333333333333334,0.9375,0.8,0.7770833333333333
Qwen2.5-14B-Instruct,0,4,3,1.0,1.0,0.5,0.6,0.75
Qwen2.5-14B-Instruct,1,0,3,0.375,0.5333333333333334,0.0,0.5,0.33333333333333337
Qwen2.5-14B-Instruct,1,1,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-14B-Instruct,1,2,3,1.0,1.0,0.5,0.3,0.675
