model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
Qwen2.5-72B-Instruct,1,2,60,1.0,0.6186046511627907,1.0,0.4,0.7039867109634551
Qwen2.5-72B-Instruct,1,3,60,1.0,0.627906976744186,1.0,0.4,0.7059800664451827
Qwen2.5-72B-Instruct,1,4,60,1.0,0.6697674418604652,1.0,0.4,0.7149501661129568
Qwen2.5-72B-Instruct,2,0,60,1.0,0.627906976744186,1.0,0.4,0.7059800664451827
Qwen2.5-72B-Instruct,2,1,60,1.0,0.6372093023255814,1.0,0.4,0.7079734219269103
Qwen2.5-72B-Instruct,2,2,60,1.0,0.6232558139534884,1.0,0.4,0.7049833887043189
Qwen2.5-72B-Instruct,2,3,60,1.0,0.6139534883720931,1.0,0.4,0.7029900332225915
Qwen2.5-72B-Instruct,2,4,60,1.0,0.6697674418604652,1.0,0.4,0.7149501661129568
Qwen2.5-72B-Instruct,3,0,60,1.0,0.6232558139534884,1.0,0.4,0.7049833887043189
Qwen2.5-72B-Instruct,3,1,60,1.0,0.6139534883720931,1.0,0.4,0.7029900332225915
Qwen2.5-72B-Instruct,3,2,60,1.0,0.6186046511627907,1.0,0.4,0.7039867109634551
Qwen2.5-72B-Instruct,3,3,60,1.0,0.6232558139534884,1.0,0.4,0.7049833887043189
Qwen2.5-72B-Instruct,3,4,60,1.0,0.6697674418604652,1.0,0.4,0.7149501661129568
Qwen2.5-72B-Instruct,4,0,60,1.0,0.6325581395348837,1.0,0.4,0.7069767441860465
Qwen2.5-72B-Instruct,4,1,60,1.0,0.6325581395348837,1.0,0.4,0.7069767441860465
Qwen2.5-72B-Instruct,4,2,60,1.0,0.6232558139534884,1.0,0.4,0.7049833887043189
Qwen2.5-72B-Instruct,4,3,60,1.0,0.627906976744186,1.0,0.4,0.7059800664451827
Qwen2.5-72B-Instruct,4,4,60,1.0,0.6697674418604652,1.0,0.4,0.7149501661129568
Qwen2.5-72B-Instruct,0,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-72B-Instruct,0,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,0,2,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,0,3,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,0,4,120,0.0,0.0,0.7678983833718244,0.0,0.16454965357967666
Qwen2.5-72B-Instruct,1,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-72B-Instruct,1,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,1,2,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,1,3,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,1,4,120,0.0,0.0,0.7698229407236336,0.6,0.3792477730122072
Qwen2.5-72B-Instruct,2,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-72B-Instruct,2,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,2,2,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,2,3,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,2,4,120,0.0,0.0,0.6735950731331793,0.0,0.14434180138568128
Qwen2.5-72B-Instruct,3,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-72B-Instruct,3,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,3,2,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,3,3,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,3,4,120,0.0,0.0,0.6735950731331793,0.0,0.14434180138568128
Qwen2.5-72B-Instruct,4,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-72B-Instruct,4,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,4,2,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,4,3,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-72B-Instruct,4,4,120,0.0,0.0,0.6735950731331793,0.0,0.14434180138568128
Qwen2.5-7B-Instruct,0,0,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,0,1,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,0,2,3,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,0,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-7B-Instruct,0,4,3,1.0,0.6,1.0,0.4,0.7000000000000001
Qwen2.5-7B-Instruct,1,0,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,1,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-7B-Instruct,1,2,3,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,1,3,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,1,4,3,1.0,0.5,1.0,0.6,0.75
Qwen2.5-7B-Instruct,2,0,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,2,1,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,2,2,3,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-7B-Instruct,2,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-7B-Instruct,2,4,3,1.0,0.6,1.0,0.4,0.7000000000000001
Qwen2.5-7B-Instruct,3,0,3,0.0,0.0,0.75,0.76,0.4321428571428571
Qwen2.5-7B-Instruct,3,1,3,0.0,0.0,0.75,0.96,0.5035714285714286
Qwen2.5-7B-Instruct,3,2,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-7B-Instruct,3,3,3,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-7B-Instruct,3,4,3,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-7B-Instruct,4,0,3,0.0,0.0,0.75,0.76,0.4321428571428571
Qwen2.5-7B-Instruct,4,1,3,0.0,0.0,0.16666666666666663,0.6799999999999999,0.2785714285714286
Qwen2.5-7B-Instruct,4,2,3,0.0,0.0,0.75,0.96,0.5035714285714286
Qwen2.5-7B-Instruct,4,3,3,0.0,0.0,0.75,0.76,0.4321428571428571
Qwen2.5-7B-Instruct,4,4,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,0,0,6,1.0,0.15,1.0,0.8,0.7464285714285713
Qwen2.5-7B-Instruct,0,1,6,1.0,0.15,1.0,0.4,0.6035714285714285
Qwen2.5-7B-Instruct,0,2,6,1.0,0.25,1.0,0.4,0.625
Qwen2.5-7B-Instruct,0,3,6,1.0,0.3,1.0,0.4,0.6357142857142858
Qwen2.5-7B-Instruct,0,4,6,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,1,0,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,1,1,6,1.0,0.15,1.0,0.4,0.6035714285714285
Qwen2.5-7B-Instruct,1,2,6,1.0,0.15,1.0,0.4,0.6035714285714285
Qwen2.5-7B-Instruct,1,3,6,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,1,4,6,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
Qwen2.5-7B-Instruct,2,0,6,1.0,0.15,1.0,0.4,0.6035714285714285
Qwen2.5-7B-Instruct,2,1,6,1.0,0.15,1.0,0.4,0.6035714285714285
Qwen2.5-7B-Instruct,2,2,6,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,2,3,6,1.0,0.3499999999999999,1.0,0.4,0.6464285714285715
Qwen2.5-7B-Instruct,2,4,6,1.0,0.3,1.0,0.4,0.6357142857142858
Qwen2.5-7B-Instruct,3,0,6,1.0,0.0,1.0,0.8,0.7142857142857143
Qwen2.5-7B-Instruct,3,1,6,0.0,0.0,0.75,0.96,0.5035714285714286
Qwen2.5-7B-Instruct,3,2,6,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-7B-Instruct,3,3,6,1.0,0.3,1.0,1.0,0.85
Qwen2.5-7B-Instruct,3,4,6,1.0,0.3,1.0,1.0,0.85
Qwen2.5-7B-Instruct,4,0,6,1.0,0.20000000000000004,1.0,0.6799999999999999,0.7142857142857143
Qwen2.5-7B-Instruct,4,1,6,1.0,0.10000000000000002,1.0,0.8,0.7357142857142858
Qwen2.5-7B-Instruct,4,2,6,1.0,0.10000000000000002,1.0,0.8,0.7357142857142858
Qwen2.5-7B-Instruct,4,3,6,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-7B-Instruct,4,4,6,1.0,0.20000000000000004,1.0,0.8,0.7571428571428571
Qwen2.5-7B-Instruct,0,0,13,0.0,0.0,0.6851851851851851,0.0,0.1468253968253968
Qwen2.5-7B-Instruct,0,1,13,1.0,0.1111111111111111,1.0,0.4,0.5952380952380952
Qwen2.5-7B-Instruct,0,2,13,1.0,0.13333333333333333,1.0,0.4,0.6
Qwen2.5-7B-Instruct,0,3,13,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,0,4,13,1.0,0.17777777777777778,1.0,0.4,0.6095238095238095
Qwen2.5-7B-Instruct,1,0,13,0.0,0.0,0.6851851851851851,0.0,0.1468253968253968
Qwen2.5-7B-Instruct,1,1,13,1.0,0.08888888888888889,1.0,0.4,0.5904761904761904
Qwen2.5-7B-Instruct,1,2,13,1.0,0.3111111111111111,1.0,0.4,0.6380952380952382
Qwen2.5-7B-Instruct,1,3,13,1.0,0.35555555555555557,1.0,0.4,0.6476190476190476
Qwen2.5-7B-Instruct,1,4,13,1.0,0.3333333333333333,1.0,0.4,0.6428571428571429
Qwen2.5-7B-Instruct,2,0,13,0.0,0.0,0.6851851851851851,0.0,0.1468253968253968
Qwen2.5-7B-Instruct,2,1,13,1.0,0.20000000000000004,1.0,0.4,0.6142857142857142
Qwen2.5-7B-Instruct,2,2,13,1.0,0.13333333333333333,1.0,0.4,0.6
Qwen2.5-7B-Instruct,2,3,13,1.0,0.24444444444444444,1.0,0.4,0.6238095238095239
Qwen2.5-7B-Instruct,2,4,13,1.0,0.5555555555555556,1.0,0.4,0.6904761904761906
Qwen2.5-7B-Instruct,3,0,13,0.0,0.0,0.7407407407407408,0.3555555555555555,0.2857142857142857
Qwen2.5-7B-Instruct,3,1,13,1.0,0.044444444444444446,1.0,1.0,0.7952380952380952
Qwen2.5-7B-Instruct,3,2,13,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-7B-Instruct,3,3,13,1.0,0.37777777777777777,1.0,1.0,0.8666666666666666
Qwen2.5-7B-Instruct,3,4,13,1.0,0.35555555555555557,1.0,1.0,0.8619047619047618
Qwen2.5-7B-Instruct,4,0,13,0.0,0.0,0.7407407407407408,0.3555555555555555,0.2857142857142857
Qwen2.5-7B-Instruct,4,1,13,1.0,0.13333333333333333,1.0,0.4,0.6
Qwen2.5-7B-Instruct,4,2,13,1.0,0.08888888888888889,1.0,0.4,0.5904761904761904
Qwen2.5-7B-Instruct,4,3,13,1.0,0.15555555555555556,1.0,0.4,0.6047619047619047
Qwen2.5-7B-Instruct,4,4,13,1.0,0.6222222222222222,1.0,0.4,0.7047619047619048
Qwen2.5-7B-Instruct,0,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-7B-Instruct,0,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,0,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,0,3,28,0.0,0.0,0.40816326530612246,0.0,0.08746355685131195
Qwen2.5-7B-Instruct,0,4,28,0.0,0.0,0.5527210884353742,0.0,0.1184402332361516
Qwen2.5-7B-Instruct,1,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-7B-Instruct,1,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,1,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,1,3,28,0.0,0.0,0.42517006802721086,0.0,0.09110787172011661
Qwen2.5-7B-Instruct,1,4,28,0.0,0.0,0.5527210884353742,0.0,0.1184402332361516
Qwen2.5-7B-Instruct,2,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-7B-Instruct,2,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,2,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,2,3,28,0.0,0.0,0.4166666666666667,0.0,0.08928571428571429
Qwen2.5-7B-Instruct,2,4,28,0.0,0.0,0.39965986394557823,0.0,0.08564139941690962
Qwen2.5-7B-Instruct,3,0,28,0.0,0.0,0.3401360544217687,0.163265306122449,0.13119533527696794
Qwen2.5-7B-Instruct,3,1,28,0.0,0.0,0.5527210884353742,0.0,0.1184402332361516
Qwen2.5-7B-Instruct,3,2,28,0.0,0.0,0.7397959183673469,0.3551020408163265,0.2853498542274052
Qwen2.5-7B-Instruct,3,3,28,0.0,0.0,0.5612244897959184,0.2693877551020408,0.2164723032069971
Qwen2.5-7B-Instruct,3,4,28,0.0,0.0,0.6972789115646258,0.3306122448979592,0.2674927113702624
Qwen2.5-7B-Instruct,4,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-7B-Instruct,4,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,4,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-7B-Instruct,4,3,28,0.0,0.0,0.40816326530612246,0.0,0.08746355685131195
Qwen2.5-7B-Instruct,4,4,28,0.0,0.0,0.39965986394557823,0.0,0.08564139941690962
Qwen2.5-7B-Instruct,0,0,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,0,1,60,1.0,0.13953488372093023,1.0,0.4,0.6013289036544851
Qwen2.5-7B-Instruct,0,2,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,0,3,60,1.0,0.6325581395348837,1.0,0.4,0.7069767441860465
Qwen2.5-7B-Instruct,0,4,60,1.0,0.19534883720930232,1.0,0.4,0.6132890365448505
Qwen2.5-7B-Instruct,1,0,60,1.0,0.09767441860465116,1.0,0.4,0.5923588039867109
Qwen2.5-7B-Instruct,1,1,60,1.0,0.12558139534883722,1.0,0.4,0.5983388704318937
Qwen2.5-7B-Instruct,1,2,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,1,3,60,1.0,0.2930232558139535,1.0,0.4,0.6342192691029901
Qwen2.5-7B-Instruct,1,4,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,2,0,60,1.0,0.09767441860465116,1.0,0.4,0.5923588039867109
Qwen2.5-7B-Instruct,2,1,60,1.0,0.11162790697674418,1.0,0.4,0.5953488372093023
Qwen2.5-7B-Instruct,2,2,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,2,3,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,2,4,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,3,0,60,1.0,0.046511627906976744,1.0,0.9962790697674417,0.7943521594684385
Qwen2.5-7B-Instruct,3,1,60,1.0,0.046511627906976744,1.0,0.9981395348837209,0.7950166112956811
Qwen2.5-7B-Instruct,3,2,60,1.0,0.1674418604651163,1.0,0.7972093023255814,0.7491694352159468
Qwen2.5-7B-Instruct,3,3,60,1.0,0.16279069767441862,1.0,0.9962790697674417,0.8192691029900333
Qwen2.5-7B-Instruct,3,4,60,0.0,0.0,0.8294573643410853,0.9962790697674417,0.5335548172757475
Qwen2.5-7B-Instruct,4,0,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,4,1,60,1.0,0.07906976744186046,1.0,0.4,0.5883720930232558
Qwen2.5-7B-Instruct,4,2,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,4,3,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,4,4,60,0.0,0.0,0.8294573643410853,0.4,0.32059800664451826
Qwen2.5-7B-Instruct,0,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-7B-Instruct,0,1,120,0.0,0.0,0.8198614318706697,0.0,0.17568459254371493
Qwen2.5-7B-Instruct,0,2,120,0.0,0.0,0.6505003849114703,0.0,0.1393929396238865
Qwen2.5-7B-Instruct,0,3,120,0.0,0.0,0.6774441878367975,0.0,0.14516661167931375
Qwen2.5-7B-Instruct,0,4,120,0.0,0.0,0.733256351039261,0.0,0.15712636093698448
Qwen2.5-7B-Instruct,1,0,120,0.0,0.0,0.665896843725943,0.0,0.14269218079841636
Qwen2.5-7B-Instruct,1,1,120,0.0,0.0,0.7351809083910701,0.0,0.15753876608380074
Qwen2.5-7B-Instruct,1,2,120,0.0,0.0,0.7255581216320247,0.0,0.15547674034971956
Qwen2.5-7B-Instruct,1,3,120,0.0,0.0,0.8198614318706697,0.0,0.17568459254371493
Qwen2.5-7B-Instruct,1,4,120,0.0,0.0,0.7698229407236336,0.0,0.1649620587264929
Qwen2.5-7B-Instruct,2,0,120,0.0,0.0,0.5369515011547344,0.0,0.1150610359617288
Qwen2.5-7B-Instruct,2,1,120,0.0,0.0,0.03464203233256349,0.0,0.007423292642692175
Qwen2.5-7B-Instruct,2,2,120,0.0,0.0,0.575442648190916,0.0,0.12330913889805342
Qwen2.5-7B-Instruct,2,3,120,0.0,0.0,0.6832178598922248,0.0,0.14640382711976246
Qwen2.5-7B-Instruct,2,4,120,0.0,0.0,0.6851424172440339,0.0,0.1468162322665787
Qwen2.5-7B-Instruct,3,0,120,0.0,0.0,0.6081601231716705,0.2420323325635104,0.21676014516661166
Qwen2.5-7B-Instruct,3,1,120,0.0,0.0,0.6524249422632794,0.0,0.13980534477070275
Qwen2.5-7B-Instruct,3,2,120,0.0,0.0,0.7621247113163973,0.35935334872979213,0.2916529198284395
Qwen2.5-7B-Instruct,3,3,120,0.0,0.0,0.003849114703618206,0.6018475750577367,0.21577037281425274
Qwen2.5-7B-Instruct,3,4,120,0.0,0.0,0.003849114703618206,0.6018475750577367,0.21577037281425274
Qwen2.5-7B-Instruct,4,0,120,0.0,0.0,0.007698229407236319,0.41016166281755195,0.14813592873639062
Qwen2.5-7B-Instruct,4,1,120,0.0,0.0,0.6601231716705158,0.0,0.14145496535796767
Qwen2.5-7B-Instruct,4,2,120,0.0,0.0,0.663972286374134,0.007390300230946882,0.14491916859122403
Qwen2.5-7B-Instruct,4,3,120,0.0,0.0,0.7294072363356428,0.34457274826789835,0.27936324645331573
Qwen2.5-7B-Instruct,4,4,120,0.0,0.0,0.11739799846035413,0.05542725173210161,0.04495216100296932
Qwen2.5-14B-Instruct,0,0,3,1.0,0.5,1.0,0.8,0.8214285714285714
Qwen2.5-14B-Instruct,0,1,3,0.0,0.0,0.6666666666666666,0.72,0.39999999999999997
Qwen2.5-14B-Instruct,0,2,3,1.0,0.8000000000000002,1.0,0.8,0.8857142857142858
Qwen2.5-14B-Instruct,0,3,3,1.0,0.6,1.0,0.8,0.8428571428571429
Qwen2.5-14B-Instruct,0,4,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
Qwen2.5-14B-Instruct,1,0,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,1,1,3,1.0,0.5,1.0,0.8,0.8214285714285714
Qwen2.5-14B-Instruct,1,2,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
Qwen2.5-14B-Instruct,1,3,3,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-14B-Instruct,1,4,3,1.0,0.3,1.0,0.8,0.7785714285714286
Qwen2.5-14B-Instruct,2,0,3,0.0,0.0,0.75,0.76,0.4321428571428571
Qwen2.5-14B-Instruct,2,1,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
Qwen2.5-14B-Instruct,2,2,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
Qwen2.5-14B-Instruct,2,3,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,2,4,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,3,0,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
Qwen2.5-14B-Instruct,3,1,3,1.0,0.5,1.0,0.8,0.8214285714285714
Qwen2.5-14B-Instruct,3,2,3,1.0,0.8000000000000002,1.0,0.8,0.8857142857142858
Qwen2.5-14B-Instruct,3,3,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
Qwen2.5-14B-Instruct,3,4,3,1.0,0.6,1.0,0.8,0.8428571428571429
Qwen2.5-14B-Instruct,4,0,3,1.0,0.3,1.0,0.8,0.7785714285714286
Qwen2.5-14B-Instruct,4,1,3,1.0,0.6,1.0,0.8,0.8428571428571429
Qwen2.5-14B-Instruct,4,2,3,1.0,0.6999999999999998,1.0,0.8,0.8642857142857142
Qwen2.5-14B-Instruct,4,3,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,4,4,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,0,0,6,0.0,0.0,0.75,0.04,0.17500000000000002
Qwen2.5-14B-Instruct,0,1,6,0.0,0.0,0.375,0.2,0.15178571428571427
Qwen2.5-14B-Instruct,0,2,6,1.0,0.6,1.0,0.4,0.7000000000000001
Qwen2.5-14B-Instruct,0,3,6,1.0,0.45,1.0,0.8,0.8107142857142857
Qwen2.5-14B-Instruct,0,4,6,0.0,0.0,0.25000000000000006,0.0,0.05357142857142858
Qwen2.5-14B-Instruct,1,0,6,1.0,0.5,1.0,0.8,0.8214285714285714
Qwen2.5-14B-Instruct,1,1,6,1.0,0.45,1.0,0.8,0.8107142857142857
Qwen2.5-14B-Instruct,1,2,6,1.0,0.55,1.0,0.8,0.8321428571428572
Qwen2.5-14B-Instruct,1,3,6,1.0,0.55,1.0,1.0,0.9035714285714286
Qwen2.5-14B-Instruct,1,4,6,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,2,0,6,1.0,0.5,1.0,0.8,0.8214285714285714
Qwen2.5-14B-Instruct,2,1,6,1.0,0.45,1.0,0.4,0.6678571428571428
Qwen2.5-14B-Instruct,2,2,6,1.0,0.5,1.0,0.4,0.6785714285714286
Qwen2.5-14B-Instruct,2,3,6,1.0,0.55,1.0,0.6,0.7607142857142858
Qwen2.5-14B-Instruct,2,4,6,1.0,0.3,1.0,0.4,0.6357142857142858
Qwen2.5-14B-Instruct,3,0,6,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
Qwen2.5-14B-Instruct,3,1,6,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-14B-Instruct,3,2,6,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-14B-Instruct,3,3,6,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-14B-Instruct,3,4,6,1.0,0.15,1.0,1.0,0.8178571428571428
Qwen2.5-14B-Instruct,4,0,6,0.0,0.0,0.7916666666666666,0.44000000000000006,0.3267857142857143
Qwen2.5-14B-Instruct,4,1,6,1.0,0.3499999999999999,1.0,0.8,0.7892857142857144
Qwen2.5-14B-Instruct,4,2,6,1.0,0.55,1.0,0.8,0.8321428571428572
Qwen2.5-14B-Instruct,4,3,6,1.0,0.55,1.0,0.4,0.6892857142857143
Qwen2.5-14B-Instruct,4,4,6,1.0,0.3499999999999999,1.0,0.4,0.6464285714285715
Qwen2.5-14B-Instruct,0,0,13,0.0,0.0,0.6296296296296297,0.3022222222222222,0.24285714285714285
Qwen2.5-14B-Instruct,0,1,13,1.0,0.20000000000000004,1.0,0.8,0.7571428571428571
Qwen2.5-14B-Instruct,0,2,13,1.0,0.6666666666666666,1.0,0.8,0.8571428571428571
Qwen2.5-14B-Instruct,0,3,13,1.0,0.6444444444444445,1.0,0.8,0.8523809523809524
Qwen2.5-14B-Instruct,0,4,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
Qwen2.5-14B-Instruct,1,0,13,0.0,0.0,0.7407407407407408,0.3466666666666667,0.28253968253968254
Qwen2.5-14B-Instruct,1,1,13,1.0,0.20000000000000004,1.0,0.8,0.7571428571428571
Qwen2.5-14B-Instruct,1,2,13,1.0,0.6222222222222222,1.0,0.8,0.8476190476190476
Qwen2.5-14B-Instruct,1,3,13,1.0,0.7333333333333333,1.0,0.6,0.7999999999999999
Qwen2.5-14B-Instruct,1,4,13,1.0,0.7111111111111111,1.0,0.8,0.8666666666666666
Qwen2.5-14B-Instruct,2,0,13,0.0,0.0,0.8148148148148148,0.7911111111111111,0.4571428571428572
Qwen2.5-14B-Instruct,2,1,13,1.0,0.24444444444444444,1.0,0.8,0.7666666666666667
Qwen2.5-14B-Instruct,2,2,13,1.0,0.5555555555555556,1.0,0.4,0.6904761904761906
Qwen2.5-14B-Instruct,2,3,13,1.0,0.6222222222222222,1.0,0.6,0.7761904761904762
Qwen2.5-14B-Instruct,2,4,13,1.0,0.7111111111111111,1.0,0.4,0.7238095238095238
Qwen2.5-14B-Instruct,3,0,13,1.0,0.3111111111111111,1.0,1.0,0.8523809523809524
Qwen2.5-14B-Instruct,3,1,13,1.0,0.24444444444444444,1.0,1.0,0.8380952380952381
Qwen2.5-14B-Instruct,3,2,13,1.0,0.6222222222222222,1.0,0.8,0.8476190476190476
Qwen2.5-14B-Instruct,3,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-14B-Instruct,3,4,13,1.0,0.7333333333333333,1.0,1.0,0.9428571428571428
Qwen2.5-14B-Instruct,4,0,13,0.0,0.0,0.8148148148148148,0.7911111111111111,0.4571428571428572
Qwen2.5-14B-Instruct,4,1,13,1.0,0.2222222222222222,1.0,0.8,0.7619047619047619
Qwen2.5-14B-Instruct,4,2,13,1.0,0.6444444444444445,1.0,0.8,0.8523809523809524
Qwen2.5-14B-Instruct,4,3,13,1.0,0.6444444444444445,1.0,0.8,0.8523809523809524
Qwen2.5-14B-Instruct,4,4,13,1.0,0.15555555555555556,1.0,0.8,0.7476190476190476
Qwen2.5-14B-Instruct,0,0,28,0.0,0.0,0.8248299319727891,0.4,0.3196064139941691
Qwen2.5-14B-Instruct,0,1,28,0.0,0.0,0.8248299319727891,0.7959183673469388,0.46100583090379005
Qwen2.5-14B-Instruct,0,2,28,0.0,0.0,0.8248299319727891,0.7959183673469388,0.46100583090379005
Qwen2.5-14B-Instruct,0,3,28,0.0,0.0,0.8248299319727891,0.4,0.3196064139941691
