model,ins_id,param_id,length,format,ori,hit,num,correct,total_score
Qwen2.5-72B-Instruct,2,0,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,1,6,1.0,1.0,0.75,0.5833333333333334,0.8333333333333334,0.8095238095238095
Qwen2.5-72B-Instruct,2,2,6,1.0,1.0,1.0,1.0,0.25,0.8392857142857143
Qwen2.5-72B-Instruct,2,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,4,6,1.0,1.0,0.75,0.5833333333333334,0.8333333333333334,0.8095238095238095
Qwen2.5-72B-Instruct,3,0,6,1.0,1.0,0.9166666666666666,1.0,1.0,0.988095238095238
Qwen2.5-72B-Instruct,3,1,6,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
Qwen2.5-72B-Instruct,3,2,6,1.0,1.0,0.9166666666666666,1.0,1.0,0.988095238095238
Qwen2.5-72B-Instruct,3,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,3,4,6,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,0,6,1.0,1.0,0.8333333333333334,0.5833333333333334,0.0,0.6428571428571429
Qwen2.5-72B-Instruct,4,1,6,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,2,6,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,3,6,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,4,4,6,1.0,1.0,1.0,1.0,0.75,0.9464285714285714
Qwen2.5-72B-Instruct,0,0,13,1.0,1.0,0.8125,0.5833333333333334,0.125,0.6666666666666667
Qwen2.5-72B-Instruct,0,1,13,1.0,1.0,0.625,0.5833333333333334,0.0,0.6130952380952381
Qwen2.5-72B-Instruct,0,2,13,1.0,1.0,0.8125,0.5833333333333334,0.125,0.6666666666666667
Qwen2.5-72B-Instruct,0,3,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,0,4,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
Qwen2.5-72B-Instruct,1,0,13,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
Qwen2.5-72B-Instruct,1,1,13,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-72B-Instruct,1,2,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,1,3,13,1.0,1.0,0.5625,0.5833333333333334,0.125,0.630952380952381
Qwen2.5-72B-Instruct,1,4,13,1.0,1.0,0.9375,1.0,0.125,0.8035714285714286
Qwen2.5-72B-Instruct,2,0,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,1,13,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-72B-Instruct,2,2,13,1.0,1.0,1.0,0.25,0.14285714285714285,0.6020408163265306
Qwen2.5-72B-Instruct,2,3,13,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-72B-Instruct,2,4,13,0.9649122807017543,1.0,1.0,0.0,0.5789473684210527,0.6165413533834586
Qwen2.5-72B-Instruct,3,0,13,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.6258503401360545
Qwen2.5-72B-Instruct,3,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,3,2,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,3,3,13,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-72B-Instruct,3,4,13,1.0,1.0,0.9166666666666666,1.0,0.0,0.7738095238095237
Qwen2.5-72B-Instruct,4,0,13,1.0,1.0,0.75,0.5833333333333334,0.0,0.630952380952381
Qwen2.5-72B-Instruct,4,1,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,4,2,13,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
Qwen2.5-72B-Instruct,4,3,13,1.0,1.0,0.75,0.5833333333333334,0.0,0.630952380952381
Qwen2.5-72B-Instruct,4,4,13,1.0,1.0,1.0,0.25,0.1111111111111111,0.5952380952380952
Qwen2.5-72B-Instruct,0,0,28,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,1,28,1.0,1.0,0.8333333333333334,0.5833333333333334,0.0,0.6428571428571429
Qwen2.5-72B-Instruct,0,2,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,0,3,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,0,4,28,1.0,1.0,1.0,1.0,0.16666666666666666,0.8214285714285714
Qwen2.5-72B-Instruct,1,0,28,1.0,1.0,0.75,0.5833333333333334,0.16666666666666666,0.6666666666666667
Qwen2.5-72B-Instruct,1,1,28,1.0,1.0,0.6666666666666666,0.5833333333333334,0.0,0.619047619047619
Qwen2.5-72B-Instruct,1,2,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,1,3,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,1,4,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,0,28,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
Qwen2.5-72B-Instruct,2,1,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,2,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,3,28,1.0,1.0,0.9166666666666666,1.0,0.16666666666666666,0.8095238095238094
Qwen2.5-72B-Instruct,2,4,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,3,0,28,1.0,1.0,1.0,0.3333333333333333,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,3,1,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,3,2,28,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,3,3,28,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,4,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,4,0,28,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
Qwen2.5-72B-Instruct,4,1,28,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,4,2,28,1.0,1.0,1.0,0.25,0.14285714285714285,0.6020408163265306
Qwen2.5-72B-Instruct,4,3,28,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,4,28,1.0,1.0,0.125,0.5833333333333334,0.125,0.568452380952381
Qwen2.5-72B-Instruct,0,0,60,1.0,1.0,1.0,0.08333333333333333,0.47368421052631576,0.62531328320802
Qwen2.5-72B-Instruct,0,1,60,0.9583333333333334,1.0,1.0,0.0,0.5625,0.6116071428571429
Qwen2.5-72B-Instruct,0,2,60,0.9607843137254902,1.0,1.0,0.0,0.4705882352941176,0.592436974789916
Qwen2.5-72B-Instruct,0,3,60,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
Qwen2.5-72B-Instruct,0,4,60,1.0,1.0,0.9166666666666666,1.0,0.3333333333333333,0.8452380952380951
Qwen2.5-72B-Instruct,1,0,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,1,1,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,1,2,60,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,1,3,60,1.0,1.0,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8214285714285714
Qwen2.5-72B-Instruct,1,4,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,2,0,60,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,0.9523809523809523
Qwen2.5-72B-Instruct,2,1,60,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-72B-Instruct,2,2,60,0.16666666666666666,1.0,1.0,0.5833333333333334,0.5,0.5952380952380952
Qwen2.5-72B-Instruct,2,3,60,1.0,1.0,0.8125,0.5833333333333334,0.75,0.8005952380952381
Qwen2.5-72B-Instruct,2,4,60,1.0,1.0,0.9166666666666666,1.0,0.3333333333333333,0.8452380952380951
Qwen2.5-72B-Instruct,3,0,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,1,60,1.0,1.0,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8214285714285714
Qwen2.5-72B-Instruct,3,2,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,3,3,60,1.0,1.0,1.0,0.3333333333333333,0.8000000000000002,0.7666666666666667
Qwen2.5-72B-Instruct,3,4,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,0,60,1.0,1.0,0.375,0.5833333333333334,0.375,0.6577380952380952
Qwen2.5-72B-Instruct,4,1,60,1.0,1.0,0.75,0.5833333333333334,0.75,0.7916666666666667
Qwen2.5-72B-Instruct,4,2,60,1.0,1.0,0.875,0.5833333333333334,0.875,0.8363095238095238
Qwen2.5-72B-Instruct,4,3,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,4,60,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,0,0,120,1.0,1.0,0.5,0.5833333333333334,0.25,0.6488095238095238
Qwen2.5-72B-Instruct,0,1,120,1.0,1.0,0.25,0.5833333333333334,0.16666666666666666,0.5952380952380952
Qwen2.5-72B-Instruct,0,2,120,0.9666666666666667,1.0,1.0,0.25,0.0,0.5642857142857143
Qwen2.5-72B-Instruct,0,3,120,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
Qwen2.5-72B-Instruct,0,4,120,1.0,1.0,0.5,0.08333333333333333,0.14285714285714285,0.48299319727891155
Qwen2.5-72B-Instruct,1,0,120,1.0,1.0,0.5,0.08333333333333333,0.1875,0.4925595238095238
Qwen2.5-72B-Instruct,1,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,1,2,120,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-72B-Instruct,1,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,1,4,120,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-72B-Instruct,2,0,120,1.0,1.0,0.25,0.5833333333333334,0.125,0.5863095238095238
Qwen2.5-72B-Instruct,2,1,120,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-72B-Instruct,2,2,120,0.9523809523809524,1.0,1.0,0.0,0.07142857142857142,0.5051020408163266
Qwen2.5-72B-Instruct,2,3,120,1.0,1.0,0.125,0.5833333333333334,0.0,0.5416666666666667
Qwen2.5-72B-Instruct,2,4,120,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-72B-Instruct,3,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,3,1,120,1.0,1.0,1.0,0.3333333333333333,0.25,0.6488095238095238
Qwen2.5-72B-Instruct,3,2,120,1.0,1.0,0.75,0.08333333333333333,0.25,0.5416666666666666
Qwen2.5-72B-Instruct,3,3,120,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
Qwen2.5-72B-Instruct,3,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,4,0,120,1.0,1.0,1.0,1.0,1.0,1.0
Qwen2.5-72B-Instruct,4,1,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,4,2,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,4,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-72B-Instruct,4,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,0,3,1.0,1.0,0.5,0.08333333333333333,0.20000000000000004,0.49523809523809526
Qwen2.5-7B-Instruct,0,1,3,0.9166666666666666,1.0,0.25,0.08333333333333333,0.14285714285714285,0.429421768707483
Qwen2.5-7B-Instruct,0,2,3,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
Qwen2.5-7B-Instruct,0,3,3,1.0,1.0,1.0,0.3333333333333333,0.5,0.7023809523809524
Qwen2.5-7B-Instruct,0,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,0,3,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
Qwen2.5-7B-Instruct,1,1,3,1.0,1.0,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333333
Qwen2.5-7B-Instruct,1,2,3,1.0,1.0,0.75,0.5833333333333334,0.5,0.7380952380952381
Qwen2.5-7B-Instruct,1,3,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,4,3,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
Qwen2.5-7B-Instruct,2,0,3,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-7B-Instruct,2,1,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,2,3,0.888888888888889,1.0,0.16666666666666666,0.08333333333333333,0.20000000000000004,0.4238095238095238
Qwen2.5-7B-Instruct,2,3,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,0,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,1,3,0.9166666666666666,1.0,0.375,0.08333333333333333,0.2857142857142857,0.477891156462585
Qwen2.5-7B-Instruct,3,2,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,3,3,1.0,1.0,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.6071428571428571
Qwen2.5-7B-Instruct,3,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,0,3,1.0,1.0,0.3333333333333333,0.08333333333333333,0.14285714285714285,0.45918367346938777
Qwen2.5-7B-Instruct,4,1,3,1.0,1.0,0.25,0.5833333333333334,0.0,0.5595238095238095
Qwen2.5-7B-Instruct,4,2,3,1.0,1.0,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429
Qwen2.5-7B-Instruct,4,3,3,0.3333333333333333,1.0,0.0,0.25,0.0,0.2857142857142857
Qwen2.5-7B-Instruct,4,4,3,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,0,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,1,6,1.0,1.0,0.125,0.5833333333333334,0.0,0.5416666666666667
Qwen2.5-7B-Instruct,0,2,6,1.0,0.5,0.0,0.08333333333333333,0.0,0.3095238095238095
Qwen2.5-7B-Instruct,0,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,4,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,0,6,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
Qwen2.5-7B-Instruct,1,1,6,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,1,2,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,4,6,0.8333333333333334,1.0,0.0,0.08333333333333333,0.0,0.34523809523809523
Qwen2.5-7B-Instruct,2,0,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,1,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,2,6,1.0,1.0,0.25,0.08333333333333333,0.0,0.41666666666666663
Qwen2.5-7B-Instruct,2,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,4,6,0.888888888888889,1.0,0.16666666666666666,0.08333333333333333,0.20000000000000004,0.4238095238095238
Qwen2.5-7B-Instruct,3,0,6,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
Qwen2.5-7B-Instruct,3,1,6,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
Qwen2.5-7B-Instruct,3,2,6,1.0,1.0,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.6547619047619048
Qwen2.5-7B-Instruct,3,3,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,4,6,1.0,0.5,0.0,0.5833333333333334,0.0,0.45238095238095244
Qwen2.5-7B-Instruct,4,0,6,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,4,1,6,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,4,2,6,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,3,6,1.0,1.0,0.125,0.5833333333333334,0.0,0.5416666666666667
Qwen2.5-7B-Instruct,4,4,6,0.8333333333333334,1.0,0.0,0.08333333333333333,0.0,0.34523809523809523
Qwen2.5-7B-Instruct,0,0,13,0.9166666666666666,1.0,0.1875,0.08333333333333333,0.0,0.3898809523809524
Qwen2.5-7B-Instruct,0,1,13,0.9166666666666666,1.0,0.1875,0.08333333333333333,0.14285714285714285,0.42049319727891155
Qwen2.5-7B-Instruct,0,2,13,0.9166666666666666,1.0,0.1875,0.08333333333333333,0.14285714285714285,0.42049319727891155
Qwen2.5-7B-Instruct,0,3,13,1.0,1.0,1.0,1.0,0.0,0.7857142857142857
Qwen2.5-7B-Instruct,0,4,13,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,1,0,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,1,13,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-7B-Instruct,1,2,13,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-7B-Instruct,1,3,13,0.9166666666666666,1.0,0.1875,0.08333333333333333,0.0,0.3898809523809524
Qwen2.5-7B-Instruct,1,4,13,1.0,1.0,0.1875,0.5833333333333334,0.25,0.6041666666666667
Qwen2.5-7B-Instruct,2,0,13,1.0,1.0,1.0,0.08333333333333333,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,1,13,1.0,1.0,0.5,0.5833333333333334,0.5,0.7023809523809524
Qwen2.5-7B-Instruct,2,2,13,0.888888888888889,1.0,0.25,0.08333333333333333,0.6,0.5214285714285715
Qwen2.5-7B-Instruct,2,3,13,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-7B-Instruct,2,4,13,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,3,0,13,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
Qwen2.5-7B-Instruct,3,1,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,2,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,3,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,4,13,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,0,13,1.0,1.0,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.42346938775510207
Qwen2.5-7B-Instruct,4,1,13,1.0,1.0,1.0,0.08333333333333333,0.1818181818181818,0.5627705627705628
Qwen2.5-7B-Instruct,4,2,13,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-7B-Instruct,4,3,13,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,4,4,13,0.9166666666666666,1.0,0.0,0.08333333333333333,0.0,0.3630952380952381
Qwen2.5-7B-Instruct,0,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,1,28,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,0,2,28,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-7B-Instruct,0,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,4,28,0.888888888888889,1.0,0.16666666666666666,0.08333333333333333,0.20000000000000004,0.4238095238095238
Qwen2.5-7B-Instruct,1,0,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.0,0.5476190476190476
Qwen2.5-7B-Instruct,1,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,4,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,2,0,28,1.0,1.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333333
Qwen2.5-7B-Instruct,2,1,28,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-7B-Instruct,2,2,28,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-7B-Instruct,2,3,28,0.888888888888889,1.0,0.6666666666666666,0.08333333333333333,0.4000000000000001,0.5380952380952381
Qwen2.5-7B-Instruct,2,4,28,1.0,1.0,0.5,0.5833333333333334,0.0,0.5952380952380952
Qwen2.5-7B-Instruct,3,0,28,1.0,1.0,1.0,1.0,0.5,0.8928571428571429
Qwen2.5-7B-Instruct,3,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,2,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,3,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,4,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,0,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,1,28,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,2,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,4,3,28,0.9696969696969697,1.0,0.0,0.0,0.0,0.35064935064935066
Qwen2.5-7B-Instruct,4,4,28,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,0,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,1,60,1.0,0.5,0.0,0.5833333333333334,0.0,0.45238095238095244
Qwen2.5-7B-Instruct,0,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,3,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,0,4,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,0,60,0.9166666666666666,1.0,0.0,0.08333333333333333,0.0,0.3630952380952381
Qwen2.5-7B-Instruct,1,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,4,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,2,4,60,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,3,0,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,1,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,3,4,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,4,0,60,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,4,1,60,0.9259259259259259,1.0,0.0,0.25,0.0,0.4126984126984127
Qwen2.5-7B-Instruct,4,2,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,3,60,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,4,4,60,1.0,0.5,0.0,0.5833333333333334,0.0,0.45238095238095244
Qwen2.5-7B-Instruct,0,0,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,1,120,0.888888888888889,1.0,0.0,0.08333333333333333,0.0,0.35714285714285715
Qwen2.5-7B-Instruct,0,2,120,1.0,1.0,0.0,0.08333333333333333,0.0,0.38095238095238093
Qwen2.5-7B-Instruct,0,3,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,0,4,120,1.0,1.0,0.0,0.5833333333333334,0.0,0.5238095238095238
Qwen2.5-7B-Instruct,1,0,120,0.9333333333333332,1.0,0.0,0.0,0.0,0.34285714285714286
Qwen2.5-7B-Instruct,1,1,120,1.0,1.0,0.25,0.5833333333333334,0.25,0.6130952380952381
